contact,job,month,day_of_week,education,marital,grupo_edad,yes
cellular,admin.,aug,mon,professional.course,married,entre 30 y 39 años,yes
cellular,admin.,aug,mon,university.degree,single,entre 30 y 39 años,yes
cellular,technician,aug,mon,basic.9y,single,entre 30 y 39 años,yes
cellular,retired,aug,mon,high.school,single,entre 40 y 49 años,yes
cellular,student,aug,mon,professional.course,married,entre 30 y 39 años,yes
cellular,self-employed,aug,tue,university.degree,married,entre 50 y 59 años,yes
cellular,admin.,aug,tue,university.degree,single,entre 30 y 39 años,yes
cellular,student,aug,tue,high.school,single,Menor de 30 años ,yes
cellular,blue-collar,aug,tue,professional.course,married,entre 30 y 39 años,yes
cellular,retired,aug,tue,basic.4y,divorced,60 años o más,yes
cellular,retired,aug,tue,high.school,married,60 años o más,yes
cellular,retired,aug,tue,university.degree,married,entre 50 y 59 años,yes
cellular,admin.,aug,tue,university.degree,married,Menor de 30 años ,yes
cellular,retired,sep,wed,professional.course,married,60 años o más,yes
cellular,retired,sep,wed,high.school,married,60 años o más,yes
cellular,technician,sep,wed,professional.course,married,entre 30 y 39 años,yes
cellular,admin.,sep,wed,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,sep,wed,professional.course,divorced,60 años o más,yes
cellular,admin.,sep,wed,university.degree,married,entre 50 y 59 años,yes
cellular,blue-collar,sep,wed,high.school,single,entre 40 y 49 años,yes
cellular,admin.,sep,wed,university.degree,married,entre 30 y 39 años,yes
cellular,student,sep,wed,high.school,single,Menor de 30 años ,yes
cellular,management,sep,wed,university.degree,married,entre 40 y 49 años,yes
cellular,retired,sep,wed,basic.4y,divorced,60 años o más,yes
cellular,management,sep,thu,university.degree,divorced,entre 50 y 59 años,yes
cellular,management,sep,thu,university.degree,married,entre 30 y 39 años,yes
cellular,retired,sep,thu,university.degree,married,60 años o más,yes
cellular,management,sep,thu,university.degree,married,entre 40 y 49 años,yes
cellular,retired,sep,thu,university.degree,married,60 años o más,yes
cellular,services,sep,thu,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,sep,thu,university.degree,single,entre 30 y 39 años,yes
cellular,unemployed,sep,fri,basic.9y,married,entre 40 y 49 años,yes
cellular,management,sep,fri,university.degree,married,entre 50 y 59 años,yes
cellular,admin.,sep,fri,high.school,single,entre 30 y 39 años,yes
cellular,admin.,sep,fri,high.school,single,entre 30 y 39 años,yes
cellular,technician,sep,mon,professional.course,married,entre 50 y 59 años,yes
cellular,admin.,sep,mon,university.degree,single,Menor de 30 años ,yes
cellular,admin.,sep,mon,university.degree,married,entre 30 y 39 años,yes
cellular,entrepreneur,sep,mon,university.degree,married,entre 40 y 49 años,yes
cellular,admin.,sep,mon,high.school,married,entre 30 y 39 años,yes
cellular,admin.,sep,mon,high.school,married,entre 30 y 39 años,yes
cellular,admin.,sep,mon,university.degree,married,entre 30 y 39 años,yes
cellular,retired,sep,tue,basic.4y,married,60 años o más,yes
cellular,retired,sep,tue,basic.4y,divorced,60 años o más,yes
cellular,admin.,sep,tue,university.degree,single,Menor de 30 años ,yes
cellular,management,sep,tue,university.degree,divorced,entre 30 y 39 años,yes
cellular,management,sep,tue,university.degree,divorced,entre 30 y 39 años,yes
cellular,admin.,sep,tue,university.degree,single,Menor de 30 años ,yes
cellular,retired,sep,tue,basic.4y,married,60 años o más,yes
cellular,admin.,sep,wed,high.school,single,entre 40 y 49 años,yes
cellular,management,sep,wed,university.degree,married,entre 40 y 49 años,yes
cellular,services,sep,wed,university.degree,married,entre 40 y 49 años,yes
cellular,blue-collar,sep,wed,basic.4y,married,entre 30 y 39 años,yes
cellular,management,sep,wed,university.degree,single,Menor de 30 años ,yes
telephone,blue-collar,sep,wed,basic.4y,married,entre 30 y 39 años,yes
cellular,unemployed,sep,wed,high.school,married,entre 40 y 49 años,yes
cellular,technician,sep,thu,professional.course,single,entre 30 y 39 años,yes
cellular,admin.,sep,thu,high.school,single,Menor de 30 años ,yes
cellular,admin.,sep,thu,professional.course,married,60 años o más,yes
telephone,unemployed,sep,thu,professional.course,married,entre 40 y 49 años,yes
cellular,unemployed,sep,thu,professional.course,married,entre 40 y 49 años,yes
cellular,technician,sep,thu,university.degree,single,Menor de 30 años ,yes
cellular,technician,sep,thu,university.degree,single,Menor de 30 años ,yes
cellular,technician,sep,thu,professional.course,single,entre 30 y 39 años,yes
cellular,admin.,sep,thu,high.school,married,entre 30 y 39 años,yes
cellular,admin.,sep,thu,university.degree,single,entre 30 y 39 años,yes
cellular,technician,sep,thu,basic.9y,single,Menor de 30 años ,yes
cellular,admin.,sep,thu,high.school,single,entre 30 y 39 años,yes
cellular,admin.,sep,thu,university.degree,single,Menor de 30 años ,yes
cellular,technician,sep,thu,professional.course,single,entre 30 y 39 años,yes
cellular,retired,sep,thu,basic.4y,divorced,60 años o más,yes
cellular,technician,sep,fri,professional.course,single,Menor de 30 años ,yes
telephone,retired,sep,fri,basic.4y,divorced,60 años o más,yes
cellular,technician,sep,fri,professional.course,single,Menor de 30 años ,yes
cellular,services,sep,fri,high.school,single,entre 30 y 39 años,yes
cellular,student,sep,mon,basic.9y,single,Menor de 30 años ,yes
cellular,technician,sep,mon,professional.course,single,Menor de 30 años ,yes
cellular,retired,sep,mon,high.school,married,60 años o más,yes
cellular,admin.,sep,tue,high.school,divorced,entre 50 y 59 años,yes
cellular,management,sep,tue,university.degree,married,entre 30 y 39 años,yes
telephone,housemaid,sep,tue,basic.4y,married,60 años o más,yes
cellular,technician,sep,tue,professional.course,single,entre 30 y 39 años,yes
cellular,admin.,sep,tue,professional.course,married,entre 30 y 39 años,yes
cellular,admin.,sep,tue,professional.course,married,entre 30 y 39 años,yes
cellular,admin.,sep,tue,university.degree,single,entre 30 y 39 años,yes
cellular,management,sep,tue,university.degree,divorced,entre 50 y 59 años,yes
telephone,technician,sep,tue,professional.course,single,entre 30 y 39 años,yes
cellular,student,sep,wed,high.school,single,Menor de 30 años ,yes
cellular,admin.,sep,wed,professional.course,married,entre 50 y 59 años,yes
cellular,retired,sep,wed,high.school,married,60 años o más,yes
cellular,student,sep,wed,basic.4y,single,Menor de 30 años ,yes
cellular,management,sep,wed,university.degree,married,entre 30 y 39 años,yes
cellular,student,sep,wed,professional.course,single,Menor de 30 años ,yes
cellular,retired,sep,wed,high.school,married,60 años o más,yes
cellular,admin.,sep,wed,professional.course,married,entre 50 y 59 años,yes
telephone,entrepreneur,sep,wed,professional.course,married,entre 30 y 39 años,yes
cellular,technician,sep,wed,university.degree,married,entre 30 y 39 años,yes
cellular,student,sep,wed,professional.course,single,Menor de 30 años ,yes
cellular,student,sep,thu,basic.6y,single,Menor de 30 años ,yes
cellular,admin.,sep,thu,university.degree,married,entre 30 y 39 años,yes
cellular,unemployed,sep,thu,high.school,single,entre 30 y 39 años,yes
cellular,retired,sep,thu,basic.4y,divorced,60 años o más,yes
cellular,student,sep,thu,high.school,single,Menor de 30 años ,yes
cellular,admin.,sep,thu,university.degree,married,entre 30 y 39 años,yes
cellular,technician,sep,thu,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,sep,thu,university.degree,single,Menor de 30 años ,yes
cellular,admin.,sep,thu,university.degree,single,Menor de 30 años ,yes
cellular,admin.,sep,thu,basic.9y,married,entre 50 y 59 años,yes
cellular,retired,sep,thu,basic.4y,married,60 años o más,yes
cellular,student,sep,thu,basic.6y,single,Menor de 30 años ,yes
cellular,student,sep,thu,basic.9y,single,Menor de 30 años ,yes
cellular,technician,sep,thu,university.degree,single,entre 30 y 39 años,yes
cellular,technician,sep,thu,university.degree,married,entre 30 y 39 años,yes
cellular,technician,sep,fri,university.degree,single,entre 30 y 39 años,yes
cellular,technician,sep,fri,university.degree,single,entre 30 y 39 años,yes
cellular,technician,sep,fri,university.degree,single,Menor de 30 años ,yes
cellular,management,sep,fri,university.degree,divorced,entre 40 y 49 años,yes
cellular,technician,sep,fri,university.degree,married,entre 30 y 39 años,yes
cellular,technician,sep,fri,university.degree,single,Menor de 30 años ,yes
telephone,technician,sep,fri,university.degree,single,entre 30 y 39 años,yes
cellular,services,sep,fri,high.school,single,entre 30 y 39 años,yes
telephone,student,sep,mon,high.school,single,Menor de 30 años ,yes
cellular,blue-collar,sep,wed,high.school,single,entre 30 y 39 años,yes
cellular,unemployed,sep,wed,high.school,married,entre 40 y 49 años,yes
cellular,admin.,sep,wed,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,sep,wed,university.degree,married,entre 30 y 39 años,yes
cellular,technician,sep,wed,professional.course,married,entre 30 y 39 años,yes
cellular,technician,sep,wed,basic.9y,married,entre 30 y 39 años,yes
cellular,technician,sep,wed,basic.9y,married,entre 30 y 39 años,yes
cellular,unemployed,sep,wed,high.school,married,entre 40 y 49 años,yes
telephone,admin.,sep,wed,university.degree,married,entre 30 y 39 años,yes
cellular,blue-collar,sep,thu,university.degree,single,Menor de 30 años ,yes
cellular,admin.,sep,thu,high.school,married,entre 50 y 59 años,yes
cellular,admin.,sep,thu,high.school,single,entre 40 y 49 años,yes
cellular,student,sep,thu,high.school,single,Menor de 30 años ,yes
cellular,technician,sep,thu,university.degree,married,entre 50 y 59 años,yes
cellular,technician,sep,thu,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,sep,thu,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,sep,thu,university.degree,married,entre 50 y 59 años,yes
cellular,technician,sep,fri,university.degree,single,entre 30 y 39 años,yes
cellular,admin.,sep,fri,university.degree,married,entre 30 y 39 años,yes
cellular,technician,sep,fri,professional.course,single,Menor de 30 años ,yes
cellular,technician,sep,fri,professional.course,single,entre 30 y 39 años,yes
cellular,admin.,sep,mon,high.school,single,entre 30 y 39 años,yes
cellular,services,sep,mon,basic.6y,married,entre 40 y 49 años,yes
cellular,admin.,sep,mon,high.school,married,entre 30 y 39 años,yes
cellular,unemployed,sep,mon,professional.course,married,entre 40 y 49 años,yes
cellular,student,sep,tue,professional.course,single,entre 30 y 39 años,yes
cellular,admin.,sep,tue,university.degree,single,Menor de 30 años ,yes
cellular,management,sep,wed,university.degree,married,entre 40 y 49 años,yes
cellular,admin.,sep,wed,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,sep,wed,university.degree,divorced,entre 40 y 49 años,yes
cellular,technician,oct,wed,professional.course,married,entre 30 y 39 años,yes
cellular,technician,oct,wed,professional.course,married,entre 30 y 39 años,yes
cellular,technician,oct,wed,university.degree,single,Menor de 30 años ,yes
cellular,blue-collar,oct,wed,basic.6y,single,Menor de 30 años ,yes
cellular,technician,oct,wed,professional.course,married,entre 30 y 39 años,yes
cellular,technician,oct,wed,professional.course,married,entre 30 y 39 años,yes
cellular,technician,oct,wed,professional.course,married,entre 40 y 49 años,yes
cellular,admin.,oct,wed,university.degree,married,entre 50 y 59 años,yes
cellular,self-employed,oct,wed,professional.course,single,Menor de 30 años ,yes
cellular,admin.,oct,wed,high.school,single,Menor de 30 años ,yes
cellular,admin.,oct,thu,university.degree,married,entre 50 y 59 años,yes
telephone,retired,oct,fri,basic.4y,married,60 años o más,yes
cellular,technician,oct,fri,professional.course,married,Menor de 30 años ,yes
cellular,admin.,oct,fri,high.school,married,entre 40 y 49 años,yes
cellular,technician,oct,fri,professional.course,divorced,entre 40 y 49 años,yes
telephone,retired,oct,fri,basic.4y,married,60 años o más,yes
cellular,unemployed,oct,fri,basic.4y,divorced,entre 50 y 59 años,yes
cellular,technician,oct,fri,professional.course,single,entre 30 y 39 años,yes
cellular,technician,oct,mon,professional.course,married,entre 40 y 49 años,yes
cellular,admin.,oct,mon,university.degree,single,Menor de 30 años ,yes
cellular,services,oct,mon,university.degree,single,entre 30 y 39 años,yes
cellular,retired,oct,mon,basic.4y,married,60 años o más,yes
cellular,services,oct,mon,university.degree,married,entre 50 y 59 años,yes
cellular,technician,oct,tue,university.degree,married,entre 30 y 39 años,yes
cellular,student,oct,tue,high.school,single,Menor de 30 años ,yes
cellular,blue-collar,oct,tue,high.school,single,Menor de 30 años ,yes
cellular,retired,oct,tue,professional.course,married,60 años o más,yes
cellular,blue-collar,oct,tue,high.school,single,Menor de 30 años ,yes
cellular,admin.,oct,wed,high.school,married,entre 40 y 49 años,yes
cellular,retired,oct,wed,basic.4y,married,60 años o más,yes
cellular,retired,oct,wed,basic.4y,married,60 años o más,yes
cellular,admin.,oct,wed,university.degree,married,entre 30 y 39 años,yes
cellular,admin.,oct,wed,high.school,married,entre 50 y 59 años,yes
cellular,retired,oct,thu,professional.course,married,60 años o más,yes
cellular,admin.,oct,thu,high.school,married,entre 50 y 59 años,yes
cellular,technician,oct,thu,professional.course,married,entre 40 y 49 años,yes
cellular,blue-collar,oct,thu,professional.course,married,60 años o más,yes
telephone,admin.,oct,thu,high.school,single,entre 30 y 39 años,yes
cellular,admin.,oct,thu,high.school,single,entre 30 y 39 años,yes
cellular,retired,oct,fri,basic.4y,married,60 años o más,yes
cellular,admin.,oct,fri,university.degree,single,Menor de 30 años ,yes
cellular,retired,oct,mon,high.school,divorced,60 años o más,yes
cellular,technician,oct,mon,high.school,married,entre 40 y 49 años,yes
cellular,technician,oct,mon,professional.course,divorced,entre 50 y 59 años,yes
cellular,technician,oct,mon,professional.course,married,entre 40 y 49 años,yes
cellular,admin.,oct,mon,university.degree,married,entre 40 y 49 años,yes
cellular,admin.,oct,mon,university.degree,single,Menor de 30 años ,yes
cellular,retired,oct,mon,high.school,divorced,60 años o más,yes
cellular,admin.,oct,mon,university.degree,single,entre 40 y 49 años,yes
cellular,admin.,oct,tue,university.degree,single,entre 30 y 39 años,yes
cellular,technician,oct,tue,university.degree,married,entre 40 y 49 años,yes
telephone,entrepreneur,oct,tue,university.degree,divorced,entre 50 y 59 años,yes
cellular,services,oct,wed,high.school,divorced,entre 50 y 59 años,yes
cellular,retired,oct,wed,basic.4y,married,60 años o más,yes
cellular,services,oct,wed,high.school,divorced,entre 50 y 59 años,yes
